,Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_xG,stats_npxG,stats_xAG,stats_npxG+xAG,stats_PrgC,stats_PrgP,stats_PrgR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,stats_xG,stats_xAG,stats_xG+xAG,stats_npxG,stats_npxG+xAG,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_FK,shooting_PK,shooting_PKatt,shooting_xG,shooting_npxG,shooting_npxG/Sh,shooting_G-xG,shooting_np:G-xG,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_xAG,passing_xA,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_PrgP,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_PrgC,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,possession_PrgR,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,playingtime_onxG,playingtime_onxGA,playingtime_xG+/-,playingtime_xG+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG,misc_Recov,misc_Won,misc_Lost,misc_Won%
10,Samuel Adeniran,us USA,FW,Philadelphia Union,MLS,25,1998,7,0,137,1.5,0,0,0,0,0,0,0,0,1.4,1.4,0.0,1.5,7,4,10,0.00,0.00,0.00,0.00,0.00,0.95,0.03,0.98,0.95,0.98,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,0,10,5,50.0,6.57,3.28,0.00,0.00,14.8,0,0,0,1.4,1.4,0.15,-1.4,-1.4,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,21,34,61.8,365,116,12,18,66.7,7,12,58.3,2,2,100.0,0,0.0,0.1,0.0,1,1,2,0,4,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,34,34,0,0,0,1,3,0,0,0,0,0,21,0,0,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,5,3.28,3,0,1,1,0,0,1,0.66,1,0,0,0,0,0,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,6,4,3,2,1,3,3,100.0,0,1,0,1,3,9,0,0,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,66,0,5,26,38,13,66,4,1,25.0,3,75.0,39,359,206,7,4,4,4,3,42,10,us USA,"FW,MF",St. Louis,MLS,25,1998,17,596,35,19.5,6.6,4,74,0,13,23,1,1.00,10,17,-7,-1.06,-0.84,8.3,13.9,-5.6,-0.85,-0.67,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,0,0,0,3,1,0,3,3,4,0,0,0,9,4,9,30.8
11,Samuel Adeniran,us USA,FW,Philadelphia Union,MLS,25,1998,7,0,137,1.5,0,0,0,0,0,0,0,0,1.4,1.4,0.0,1.5,7,4,10,0.00,0.00,0.00,0.00,0.00,0.95,0.03,0.98,0.95,0.98,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,0,10,5,50.0,6.57,3.28,0.00,0.00,14.8,0,0,0,1.4,1.4,0.15,-1.4,-1.4,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,21,34,61.8,365,116,12,18,66.7,7,12,58.3,2,2,100.0,0,0.0,0.1,0.0,1,1,2,0,4,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,34,34,0,0,0,1,3,0,0,0,0,0,21,0,0,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,5,3.28,3,0,1,1,0,0,1,0.66,1,0,0,0,0,0,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,6,4,3,2,1,3,3,100.0,0,1,0,1,3,9,0,0,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,66,0,5,26,38,13,66,4,1,25.0,3,75.0,39,359,206,7,4,4,4,3,42,10,us USA,"FW,MF",St. Louis,MLS,25,1998,17,596,35,19.5,6.6,4,74,0,13,23,1,1.00,10,17,-7,-1.06,-0.84,8.3,13.9,-5.6,-0.85,-0.67,us USA,"FW,MF",St. Louis,MLS,25,1998,6.6,2,0,0,12,3,3,4,2,1,0,0,0,14,20,16,55.6
12,Samuel Adeniran,us USA,FW,Philadelphia Union,MLS,25,1998,7,0,137,1.5,0,0,0,0,0,0,0,0,1.4,1.4,0.0,1.5,7,4,10,0.00,0.00,0.00,0.00,0.00,0.95,0.03,0.98,0.95,0.98,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,0,10,5,50.0,6.57,3.28,0.00,0.00,14.8,0,0,0,1.4,1.4,0.15,-1.4,-1.4,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,21,34,61.8,365,116,12,18,66.7,7,12,58.3,2,2,100.0,0,0.0,0.1,0.0,1,1,2,0,4,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,34,34,0,0,0,1,3,0,0,0,0,0,21,0,0,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,5,3.28,3,0,1,1,0,0,1,0.66,1,0,0,0,0,0,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,6,4,3,2,1,3,3,100.0,0,1,0,1,3,9,0,0,us USA,"FW,MF",St. Louis,MLS,25,1998,6.6,222,6,15,76,135,39,222,17,6,35.3,9,52.9,130,919,478,16,11,10,29,11,163,51,us USA,FW,Philadelphia Union,MLS,25,1998,7,137,20,4.5,1.5,0,0,0,7,20,3,1.86,3,1,+2,+1.31,+1.16,5.9,2.4,+3.5,+2.29,+2.14,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,0,0,0,3,1,0,3,3,4,0,0,0,9,4,9,30.8
13,Samuel Adeniran,us USA,FW,Philadelphia Union,MLS,25,1998,7,0,137,1.5,0,0,0,0,0,0,0,0,1.4,1.4,0.0,1.5,7,4,10,0.00,0.00,0.00,0.00,0.00,0.95,0.03,0.98,0.95,0.98,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,0,10,5,50.0,6.57,3.28,0.00,0.00,14.8,0,0,0,1.4,1.4,0.15,-1.4,-1.4,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,21,34,61.8,365,116,12,18,66.7,7,12,58.3,2,2,100.0,0,0.0,0.1,0.0,1,1,2,0,4,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,34,34,0,0,0,1,3,0,0,0,0,0,21,0,0,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,5,3.28,3,0,1,1,0,0,1,0.66,1,0,0,0,0,0,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,6,4,3,2,1,3,3,100.0,0,1,0,1,3,9,0,0,us USA,"FW,MF",St. Louis,MLS,25,1998,6.6,222,6,15,76,135,39,222,17,6,35.3,9,52.9,130,919,478,16,11,10,29,11,163,51,us USA,FW,Philadelphia Union,MLS,25,1998,7,137,20,4.5,1.5,0,0,0,7,20,3,1.86,3,1,+2,+1.31,+1.16,5.9,2.4,+3.5,+2.29,+2.14,us USA,"FW,MF",St. Louis,MLS,25,1998,6.6,2,0,0,12,3,3,4,2,1,0,0,0,14,20,16,55.6
14,Samuel Adeniran,us USA,FW,Philadelphia Union,MLS,25,1998,7,0,137,1.5,0,0,0,0,0,0,0,0,1.4,1.4,0.0,1.5,7,4,10,0.00,0.00,0.00,0.00,0.00,0.95,0.03,0.98,0.95,0.98,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,0,10,5,50.0,6.57,3.28,0.00,0.00,14.8,0,0,0,1.4,1.4,0.15,-1.4,-1.4,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,21,34,61.8,365,116,12,18,66.7,7,12,58.3,2,2,100.0,0,0.0,0.1,0.0,1,1,2,0,4,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,34,34,0,0,0,1,3,0,0,0,0,0,21,0,0,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,5,3.28,3,0,1,1,0,0,1,0.66,1,0,0,0,0,0,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,6,4,3,2,1,3,3,100.0,0,1,0,1,3,9,0,0,us USA,"FW,MF",St. Louis,MLS,25,1998,6.6,222,6,15,76,135,39,222,17,6,35.3,9,52.9,130,919,478,16,11,10,29,11,163,51,us USA,"FW,MF",St. Louis,MLS,25,1998,17,596,35,19.5,6.6,4,74,0,13,23,1,1.00,10,17,-7,-1.06,-0.84,8.3,13.9,-5.6,-0.85,-0.67,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,0,0,0,3,1,0,3,3,4,0,0,0,9,4,9,30.8
15,Samuel Adeniran,us USA,FW,Philadelphia Union,MLS,25,1998,7,0,137,1.5,0,0,0,0,0,0,0,0,1.4,1.4,0.0,1.5,7,4,10,0.00,0.00,0.00,0.00,0.00,0.95,0.03,0.98,0.95,0.98,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,0,10,5,50.0,6.57,3.28,0.00,0.00,14.8,0,0,0,1.4,1.4,0.15,-1.4,-1.4,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,21,34,61.8,365,116,12,18,66.7,7,12,58.3,2,2,100.0,0,0.0,0.1,0.0,1,1,2,0,4,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,34,34,0,0,0,1,3,0,0,0,0,0,21,0,0,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,5,3.28,3,0,1,1,0,0,1,0.66,1,0,0,0,0,0,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,6,4,3,2,1,3,3,100.0,0,1,0,1,3,9,0,0,us USA,"FW,MF",St. Louis,MLS,25,1998,6.6,222,6,15,76,135,39,222,17,6,35.3,9,52.9,130,919,478,16,11,10,29,11,163,51,us USA,"FW,MF",St. Louis,MLS,25,1998,17,596,35,19.5,6.6,4,74,0,13,23,1,1.00,10,17,-7,-1.06,-0.84,8.3,13.9,-5.6,-0.85,-0.67,us USA,"FW,MF",St. Louis,MLS,25,1998,6.6,2,0,0,12,3,3,4,2,1,0,0,0,14,20,16,55.6
16,Samuel Adeniran,us USA,FW,Philadelphia Union,MLS,25,1998,7,0,137,1.5,0,0,0,0,0,0,0,0,1.4,1.4,0.0,1.5,7,4,10,0.00,0.00,0.00,0.00,0.00,0.95,0.03,0.98,0.95,0.98,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,0,10,5,50.0,6.57,3.28,0.00,0.00,14.8,0,0,0,1.4,1.4,0.15,-1.4,-1.4,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,21,34,61.8,365,116,12,18,66.7,7,12,58.3,2,2,100.0,0,0.0,0.1,0.0,1,1,2,0,4,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,34,34,0,0,0,1,3,0,0,0,0,0,21,0,0,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,5,3.28,3,0,1,1,0,0,1,0.66,1,0,0,0,0,0,us USA,"FW,MF",St. Louis,MLS,25,1998,6.6,3,1,2,0,1,0,0,0,0,3,1,2,2,5,6,0,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,66,0,5,26,38,13,66,4,1,25.0,3,75.0,39,359,206,7,4,4,4,3,42,10,us USA,FW,Philadelphia Union,MLS,25,1998,7,137,20,4.5,1.5,0,0,0,7,20,3,1.86,3,1,+2,+1.31,+1.16,5.9,2.4,+3.5,+2.29,+2.14,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,0,0,0,3,1,0,3,3,4,0,0,0,9,4,9,30.8
17,Samuel Adeniran,us USA,FW,Philadelphia Union,MLS,25,1998,7,0,137,1.5,0,0,0,0,0,0,0,0,1.4,1.4,0.0,1.5,7,4,10,0.00,0.00,0.00,0.00,0.00,0.95,0.03,0.98,0.95,0.98,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,0,10,5,50.0,6.57,3.28,0.00,0.00,14.8,0,0,0,1.4,1.4,0.15,-1.4,-1.4,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,21,34,61.8,365,116,12,18,66.7,7,12,58.3,2,2,100.0,0,0.0,0.1,0.0,1,1,2,0,4,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,34,34,0,0,0,1,3,0,0,0,0,0,21,0,0,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,5,3.28,3,0,1,1,0,0,1,0.66,1,0,0,0,0,0,us USA,"FW,MF",St. Louis,MLS,25,1998,6.6,3,1,2,0,1,0,0,0,0,3,1,2,2,5,6,0,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,66,0,5,26,38,13,66,4,1,25.0,3,75.0,39,359,206,7,4,4,4,3,42,10,us USA,FW,Philadelphia Union,MLS,25,1998,7,137,20,4.5,1.5,0,0,0,7,20,3,1.86,3,1,+2,+1.31,+1.16,5.9,2.4,+3.5,+2.29,+2.14,us USA,"FW,MF",St. Louis,MLS,25,1998,6.6,2,0,0,12,3,3,4,2,1,0,0,0,14,20,16,55.6
18,Samuel Adeniran,us USA,FW,Philadelphia Union,MLS,25,1998,7,0,137,1.5,0,0,0,0,0,0,0,0,1.4,1.4,0.0,1.5,7,4,10,0.00,0.00,0.00,0.00,0.00,0.95,0.03,0.98,0.95,0.98,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,0,10,5,50.0,6.57,3.28,0.00,0.00,14.8,0,0,0,1.4,1.4,0.15,-1.4,-1.4,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,21,34,61.8,365,116,12,18,66.7,7,12,58.3,2,2,100.0,0,0.0,0.1,0.0,1,1,2,0,4,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,34,34,0,0,0,1,3,0,0,0,0,0,21,0,0,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,5,3.28,3,0,1,1,0,0,1,0.66,1,0,0,0,0,0,us USA,"FW,MF",St. Louis,MLS,25,1998,6.6,3,1,2,0,1,0,0,0,0,3,1,2,2,5,6,0,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,66,0,5,26,38,13,66,4,1,25.0,3,75.0,39,359,206,7,4,4,4,3,42,10,us USA,"FW,MF",St. Louis,MLS,25,1998,17,596,35,19.5,6.6,4,74,0,13,23,1,1.00,10,17,-7,-1.06,-0.84,8.3,13.9,-5.6,-0.85,-0.67,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,0,0,0,3,1,0,3,3,4,0,0,0,9,4,9,30.8
19,Samuel Adeniran,us USA,FW,Philadelphia Union,MLS,25,1998,7,0,137,1.5,0,0,0,0,0,0,0,0,1.4,1.4,0.0,1.5,7,4,10,0.00,0.00,0.00,0.00,0.00,0.95,0.03,0.98,0.95,0.98,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,0,10,5,50.0,6.57,3.28,0.00,0.00,14.8,0,0,0,1.4,1.4,0.15,-1.4,-1.4,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,21,34,61.8,365,116,12,18,66.7,7,12,58.3,2,2,100.0,0,0.0,0.1,0.0,1,1,2,0,4,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,34,34,0,0,0,1,3,0,0,0,0,0,21,0,0,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,5,3.28,3,0,1,1,0,0,1,0.66,1,0,0,0,0,0,us USA,"FW,MF",St. Louis,MLS,25,1998,6.6,3,1,2,0,1,0,0,0,0,3,1,2,2,5,6,0,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,66,0,5,26,38,13,66,4,1,25.0,3,75.0,39,359,206,7,4,4,4,3,42,10,us USA,"FW,MF",St. Louis,MLS,25,1998,17,596,35,19.5,6.6,4,74,0,13,23,1,1.00,10,17,-7,-1.06,-0.84,8.3,13.9,-5.6,-0.85,-0.67,us USA,"FW,MF",St. Louis,MLS,25,1998,6.6,2,0,0,12,3,3,4,2,1,0,0,0,14,20,16,55.6
20,Samuel Adeniran,us USA,FW,Philadelphia Union,MLS,25,1998,7,0,137,1.5,0,0,0,0,0,0,0,0,1.4,1.4,0.0,1.5,7,4,10,0.00,0.00,0.00,0.00,0.00,0.95,0.03,0.98,0.95,0.98,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,0,10,5,50.0,6.57,3.28,0.00,0.00,14.8,0,0,0,1.4,1.4,0.15,-1.4,-1.4,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,21,34,61.8,365,116,12,18,66.7,7,12,58.3,2,2,100.0,0,0.0,0.1,0.0,1,1,2,0,4,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,34,34,0,0,0,1,3,0,0,0,0,0,21,0,0,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,5,3.28,3,0,1,1,0,0,1,0.66,1,0,0,0,0,0,us USA,"FW,MF",St. Louis,MLS,25,1998,6.6,3,1,2,0,1,0,0,0,0,3,1,2,2,5,6,0,us USA,"FW,MF",St. Louis,MLS,25,1998,6.6,222,6,15,76,135,39,222,17,6,35.3,9,52.9,130,919,478,16,11,10,29,11,163,51,us USA,FW,Philadelphia Union,MLS,25,1998,7,137,20,4.5,1.5,0,0,0,7,20,3,1.86,3,1,+2,+1.31,+1.16,5.9,2.4,+3.5,+2.29,+2.14,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,0,0,0,3,1,0,3,3,4,0,0,0,9,4,9,30.8
21,Samuel Adeniran,us USA,FW,Philadelphia Union,MLS,25,1998,7,0,137,1.5,0,0,0,0,0,0,0,0,1.4,1.4,0.0,1.5,7,4,10,0.00,0.00,0.00,0.00,0.00,0.95,0.03,0.98,0.95,0.98,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,0,10,5,50.0,6.57,3.28,0.00,0.00,14.8,0,0,0,1.4,1.4,0.15,-1.4,-1.4,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,21,34,61.8,365,116,12,18,66.7,7,12,58.3,2,2,100.0,0,0.0,0.1,0.0,1,1,2,0,4,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,34,34,0,0,0,1,3,0,0,0,0,0,21,0,0,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,5,3.28,3,0,1,1,0,0,1,0.66,1,0,0,0,0,0,us USA,"FW,MF",St. Louis,MLS,25,1998,6.6,3,1,2,0,1,0,0,0,0,3,1,2,2,5,6,0,us USA,"FW,MF",St. Louis,MLS,25,1998,6.6,222,6,15,76,135,39,222,17,6,35.3,9,52.9,130,919,478,16,11,10,29,11,163,51,us USA,FW,Philadelphia Union,MLS,25,1998,7,137,20,4.5,1.5,0,0,0,7,20,3,1.86,3,1,+2,+1.31,+1.16,5.9,2.4,+3.5,+2.29,+2.14,us USA,"FW,MF",St. Louis,MLS,25,1998,6.6,2,0,0,12,3,3,4,2,1,0,0,0,14,20,16,55.6
22,Samuel Adeniran,us USA,FW,Philadelphia Union,MLS,25,1998,7,0,137,1.5,0,0,0,0,0,0,0,0,1.4,1.4,0.0,1.5,7,4,10,0.00,0.00,0.00,0.00,0.00,0.95,0.03,0.98,0.95,0.98,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,0,10,5,50.0,6.57,3.28,0.00,0.00,14.8,0,0,0,1.4,1.4,0.15,-1.4,-1.4,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,21,34,61.8,365,116,12,18,66.7,7,12,58.3,2,2,100.0,0,0.0,0.1,0.0,1,1,2,0,4,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,34,34,0,0,0,1,3,0,0,0,0,0,21,0,0,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,5,3.28,3,0,1,1,0,0,1,0.66,1,0,0,0,0,0,us USA,"FW,MF",St. Louis,MLS,25,1998,6.6,3,1,2,0,1,0,0,0,0,3,1,2,2,5,6,0,us USA,"FW,MF",St. Louis,MLS,25,1998,6.6,222,6,15,76,135,39,222,17,6,35.3,9,52.9,130,919,478,16,11,10,29,11,163,51,us USA,"FW,MF",St. Louis,MLS,25,1998,17,596,35,19.5,6.6,4,74,0,13,23,1,1.00,10,17,-7,-1.06,-0.84,8.3,13.9,-5.6,-0.85,-0.67,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,0,0,0,3,1,0,3,3,4,0,0,0,9,4,9,30.8
23,Samuel Adeniran,us USA,FW,Philadelphia Union,MLS,25,1998,7,0,137,1.5,0,0,0,0,0,0,0,0,1.4,1.4,0.0,1.5,7,4,10,0.00,0.00,0.00,0.00,0.00,0.95,0.03,0.98,0.95,0.98,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,0,10,5,50.0,6.57,3.28,0.00,0.00,14.8,0,0,0,1.4,1.4,0.15,-1.4,-1.4,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,21,34,61.8,365,116,12,18,66.7,7,12,58.3,2,2,100.0,0,0.0,0.1,0.0,1,1,2,0,4,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,34,34,0,0,0,1,3,0,0,0,0,0,21,0,0,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,5,3.28,3,0,1,1,0,0,1,0.66,1,0,0,0,0,0,us USA,"FW,MF",St. Louis,MLS,25,1998,6.6,3,1,2,0,1,0,0,0,0,3,1,2,2,5,6,0,us USA,"FW,MF",St. Louis,MLS,25,1998,6.6,222,6,15,76,135,39,222,17,6,35.3,9,52.9,130,919,478,16,11,10,29,11,163,51,us USA,"FW,MF",St. Louis,MLS,25,1998,17,596,35,19.5,6.6,4,74,0,13,23,1,1.00,10,17,-7,-1.06,-0.84,8.3,13.9,-5.6,-0.85,-0.67,us USA,"FW,MF",St. Louis,MLS,25,1998,6.6,2,0,0,12,3,3,4,2,1,0,0,0,14,20,16,55.6
24,Samuel Adeniran,us USA,FW,Philadelphia Union,MLS,25,1998,7,0,137,1.5,0,0,0,0,0,0,0,0,1.4,1.4,0.0,1.5,7,4,10,0.00,0.00,0.00,0.00,0.00,0.95,0.03,0.98,0.95,0.98,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,0,10,5,50.0,6.57,3.28,0.00,0.00,14.8,0,0,0,1.4,1.4,0.15,-1.4,-1.4,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,21,34,61.8,365,116,12,18,66.7,7,12,58.3,2,2,100.0,0,0.0,0.1,0.0,1,1,2,0,4,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,34,34,0,0,0,1,3,0,0,0,0,0,21,0,0,us USA,"FW,MF",St. Louis,MLS,25,1998,6.6,12,1.81,7,0,2,3,0,0,2,0.30,1,0,1,0,0,0,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,6,4,3,2,1,3,3,100.0,0,1,0,1,3,9,0,0,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,66,0,5,26,38,13,66,4,1,25.0,3,75.0,39,359,206,7,4,4,4,3,42,10,us USA,FW,Philadelphia Union,MLS,25,1998,7,137,20,4.5,1.5,0,0,0,7,20,3,1.86,3,1,+2,+1.31,+1.16,5.9,2.4,+3.5,+2.29,+2.14,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,0,0,0,3,1,0,3,3,4,0,0,0,9,4,9,30.8
25,Samuel Adeniran,us USA,FW,Philadelphia Union,MLS,25,1998,7,0,137,1.5,0,0,0,0,0,0,0,0,1.4,1.4,0.0,1.5,7,4,10,0.00,0.00,0.00,0.00,0.00,0.95,0.03,0.98,0.95,0.98,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,0,10,5,50.0,6.57,3.28,0.00,0.00,14.8,0,0,0,1.4,1.4,0.15,-1.4,-1.4,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,21,34,61.8,365,116,12,18,66.7,7,12,58.3,2,2,100.0,0,0.0,0.1,0.0,1,1,2,0,4,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,34,34,0,0,0,1,3,0,0,0,0,0,21,0,0,us USA,"FW,MF",St. Louis,MLS,25,1998,6.6,12,1.81,7,0,2,3,0,0,2,0.30,1,0,1,0,0,0,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,6,4,3,2,1,3,3,100.0,0,1,0,1,3,9,0,0,us USA,FW,Philadelphia Union,MLS,25,1998,1.5,66,0,5,26,38,13,66,4,1,25.0,3,75.0,39,359,206,7,4,4,4,3,42,10,us USA,FW,Philadelphia Union,MLS,25,1998,7,137,20,4.5,1.5,0,0,0,7,20,3,1.86,3,1,+2,+1.31,+1.16,5.9,2.4,+3.5,+2.29,+2.14,us USA,"FW,MF",St. Louis,MLS,25,1998,6.6,2,0,0,12,3,3,4,2,1,0,0,0,14,20,16,55.6
